"AICC","p","q","res_ratio"
41666.365016021,21,3,1.03129622157726
41656.3201971372,22,3,1.0290615814933
NA,NA,NA,1
41575.4226320464,24,3,1.03391101826475
NA,NA,NA,1
41572.4646134429,26,3,1.03336453765717
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
41576.9307658526,30,3,1.02106326457561
41944.4198444893,1,4,0.995259803141631
