"AICC","p","q","res_ratio"
35438.9065662542,13,22,1.04664710822337
35446.7393241159,13,23,1.07546561795364
35430.2586120455,13,24,1.1187294859023
35453.8630769192,13,25,1.07163702728676
35450.9795538374,13,26,1.10284583407935
35453.4313213385,13,27,1.07591948355137
35408.3409846651,13,28,1.02440332897658
35402.0599942552,13,29,1.03043416494088
35421.4384368681,13,30,1.01633685354911
35740.4040490473,14,1,0.992727506372059
35660.5284763706,14,2,0.976118426830677
35746.3377703907,14,3,0.994126672501351
35656.4253298334,14,4,0.987738980947797
35672.3761776143,14,5,0.993442282088826
35634.3025291082,14,6,1.01489019059118
35696.3598208565,14,7,1.00961961758805
35603.4140269509,14,8,0.978742927410622
35665.8788748353,14,9,1.00231734986965
35644.7121942747,14,10,1.00214538656752
35641.945734279,14,11,0.988796782741943
35612.3607373812,14,12,1.01586327565533
35594.6777309105,14,13,1.03196120821506
35610.8924484496,14,14,1.02251571534275
35534.7783074564,14,15,1.02971114842272
35457.8739762291,14,16,1.0092896496126
35458.1414784879,14,17,1.01321407918169
35441.7191449136,14,18,1.0116327557831
35434.3429692438,14,20,1.02752260872972
35470.5208026882,14,21,1.04596781933476
35426.6399609104,14,23,1.09842818160044
35425.8977429137,14,24,1.10306790648505
35427.4791336884,14,25,1.1253027387383
35426.5348411757,14,26,1.10767278845368
35432.8779157403,14,27,1.12699025631254
35413.0034745709,14,28,1.02180964187625
35396.4641076857,14,29,1.02586360793745
35397.8258983201,14,30,1.0280322216102
35739.0031741049,15,1,0.995384462331406
35646.3579081973,15,2,0.986989295174837
35648.0285396566,15,3,0.986563799203961
35615.6994854344,15,4,0.956654944262722
35607.3273639679,15,5,0.966244292454234
35595.6710816324,15,6,0.995438826230826
35623.7838710531,15,7,1.01156726564887
35562.9811867764,15,8,1.00593486733197
35597.256831131,15,9,1.00118899127725
35637.5803935913,15,10,1.01453375359557
35517.4079319867,15,11,0.997419062674543
35523.4245577279,15,12,0.999707379485311
35540.5580177477,15,13,1.01802422156431
35505.623011429,15,14,1.0185845088113
35488.0941255802,15,15,1.01058045365814
35452.7766305357,15,16,1.00499153841101
35450.4036308924,15,17,1.00307537024261
35469.7915850473,15,18,1.04858483833398
35441.4529009302,15,19,1.01491020695247
35435.2641833096,15,20,1.03001531053044
35479.0283666914,15,21,1.07596204965489
35434.7328859316,15,23,1.0979660035554
35429.740681566,15,26,1.12260327474551
35432.8239455989,15,28,1.08973728477417
35406.7863715783,15,29,1.02636374759799
35401.5934048964,15,30,1.02377943508665
35736.5769739589,16,1,0.984507384445767
35647.9793925401,16,2,0.982532219956974
35649.4522607755,16,3,0.9828793059495
35597.5921297926,16,4,1.02720200181376
35551.3891619669,16,5,1.00655421392639
35629.3081416427,16,6,1.00304885294455
35624.750813906,16,7,1.01076465213575
35528.1536379253,16,8,1.03673762778609
35529.6794865453,16,9,1.03523840870392
35625.9475686965,16,10,1.00689037225064
35521.7596739882,16,12,0.999868597392509
35531.9995847852,16,13,1.02766768182849
35447.9277787552,16,16,1.0351944952014
35447.9096368339,16,17,1.03453270750801
35434.6147109634,16,18,1.04178067530734
35425.04587654,16,19,1.03754581236435
35430.3237810886,16,20,1.04227975723955
35446.6191692577,16,21,1.03005312198092
35415.1655272291,16,22,1.03233714149056
35405.607900128,16,23,1.02482212273816
35422.356729287,16,24,1.08025100019227
35403.5056925428,16,26,1.07177615522403
35404.1589824309,16,27,1.06785820707321
35387.9321891596,16,28,1.01541862325163
35380.9278107544,16,29,1.02081101432069
35729.7400902146,17,1,1.00520498563495
35648.1739024845,17,2,0.981202127109612
35643.4353490156,17,3,1.00389426091489
35604.4431675801,17,4,1.0303916568862
35553.8826756879,17,5,1.0241521222373
35554.0802102092,17,6,1.00902148119388
35525.5150527154,17,7,1.02681767287159
35525.9276227744,17,8,1.02565839534666
35525.9006567659,17,9,1.02861739401257
35524.1031010116,17,10,1.03621851173373
35528.0549652752,17,12,0.997360824626066
35456.9892825413,17,13,1.03341639478484
35443.9697251708,17,14,1.02139623186016
35447.2141394532,17,15,1.03558180331959
35437.0196821296,17,16,1.01620059400675
35423.3018826305,17,18,1.0316988448981
35440.4559040338,17,20,1.03754967624769
35403.0927359267,17,23,1.02611933317276
35405.8765976842,17,24,1.02700069148478
35413.1420080658,17,25,1.06198929834816
35403.7520358342,17,26,1.07138504755604
35405.6230515184,17,27,1.0701919474538
35386.4804619147,17,28,1.01205986730642
35385.469652737,17,29,1.01621902646856
35385.3246266334,17,30,1.0200673950243
35715.5641474961,18,1,1.01188780688905
35638.6569277075,18,2,1.00614456799058
35640.5565417006,18,3,1.00453073137438
35596.6837821343,18,4,0.987203512103131
35555.8707157057,18,5,1.02234345599896
35569.1457356779,18,6,1.0211703542534
35568.7155663782,18,7,1.03610799596722
35536.9165168773,18,9,1.02259066887023
35541.545015294,18,10,1.03734811835722
35521.7111222757,18,11,0.996688977806891
35507.7208586906,18,12,1.01101592212428
35497.9742376221,18,13,1.00944514241232
35447.2922969117,18,14,1.03598257293208
35449.5388184683,18,16,1.03723389045688
35425.7513348391,18,17,1.01022913817006
35428.4777403199,18,18,1.0170524198079
35423.5034320071,18,19,1.02383321356291
35431.5437305843,18,20,1.0200922088844
35415.0026826726,18,21,1.02093125610412
35440.6597976615,18,22,1.02848683615268
35420.7204945082,18,23,1.10042562285769
35406.2836160008,18,24,1.03038663724374
35405.7972364069,18,25,1.03414224393069
35413.9902776786,18,27,1.07462068451798
35387.6525842366,18,28,1.01898348338271
35705.7038350699,19,1,1.00574456367328
35637.2343919666,19,2,1.00929720093494
35639.1402166414,19,3,1.00803868229045
35607.8841114495,19,5,1.04365613736667
35568.0793797032,19,6,1.03620211496596
35570.1307903764,19,7,1.03647594343965
35523.7998741996,19,11,0.997833401026191
35510.2602943859,19,12,1.0238941693746
35501.3093116328,19,13,1.00568933325931
35449.159393479,19,15,1.0396264261014
35451.2217551877,19,16,1.03815088927881
35428.6077370572,19,17,1.01612590526152
35421.7732168998,19,18,1.02455051342803
35432.7595844448,19,19,1.02093713349699
35424.8958872261,19,20,1.02193685383147
35431.5593062746,19,21,1.02123385671357
35425.3139766547,19,22,1.04650013136409
35401.4973792392,19,23,1.0311118697799
35403.4594858916,19,24,1.03097198191369
35404.6835272956,19,25,1.03878753882127
35404.3916543447,19,26,1.06524579608939
35407.9326428296,19,27,1.05314076810769
35382.3148357087,19,28,1.02556188460932
35382.954209052,19,29,1.02135411434148
35390.1761387529,19,30,1.02911466947357
35706.9021012834,20,1,1.00757591391964
35638.8794657434,20,2,1.00675822002857
35638.3223979127,20,3,0.995519792504372
35643.8583699652,20,4,0.997262496522472
35600.2195268728,20,5,1.00885971028306
35568.7798788921,20,7,1.01589792015385
35535.4547999776,20,8,1.04110437310704
35501.7254581347,20,12,1.02261278320883
35449.7039933099,20,14,1.03582483598093
35447.8271210298,20,15,1.0408620359171
35430.5338601001,20,16,1.03340428098068
35427.0482841597,20,17,1.01831743186484
35413.9346107914,20,19,1.0144380475639
35431.5475028203,20,20,1.01857609503195
35404.5807318503,20,21,1.06334672585951
35404.4355478336,20,23,1.03574906634967
35405.8078294069,20,24,1.04339530696808
35396.1319097824,20,26,1.06190655557211
35395.4723823891,20,27,1.05229747002637
35392.3651547093,20,28,1.01925293435029
35716.1637875229,21,1,1.0042211895675
35636.4076313662,21,2,0.998747233149887
35632.0887216954,21,3,0.998337938526868
35634.7188662155,21,4,1.00024690463639
35597.3860553069,21,5,1.01013846460306
35553.3971511722,21,6,1.01124860414079
35550.6306765064,21,7,1.01742640295957
35523.6305747532,21,8,1.06516021871616
35535.7237971725,21,9,1.03719941389738
35450.992911154,21,14,1.03855270366075
35446.0881730042,21,15,1.03643626451919
35444.8330597627,21,16,1.02606615048685
35423.8742510418,21,17,1.03359278941729
35420.7806761669,21,18,1.02237489803937
35422.2587405332,21,19,1.02256877424523
35404.3893667061,21,20,1.02110974023471
35422.373820666,21,21,1.02313310085697
35413.7432998619,21,22,1.06410230416392
35404.2157726291,21,23,1.04353108812218
35391.195023119,21,24,1.067859793097
35393.4386872551,21,25,1.06932282835259
35389.7879308953,21,26,1.06178143956577
35382.0921554359,21,27,1.06553848527571
35375.5300878088,21,28,1.02834974838345
35395.719401519,21,30,1.02985401960908
35717.4371231938,22,1,1.00497932292017
35627.2864270782,22,2,1.00322367813695
35625.7551968309,22,3,1.0055466518317
35635.1725504355,22,4,0.997703870719305
35566.6905080925,22,5,1.01764008190761
35551.5593036662,22,6,1.01140989334781
35554.726925733,22,8,1.01853666838005
35504.8236180785,22,9,1.04377563991758
35490.433478283,22,10,1.04148626929671
35477.5350465383,22,11,1.04185366160796
35513.4829610821,22,12,0.997113109646459
35439.7383521974,22,13,1.03900507607601
35442.757033326,22,14,1.05221069073068
35442.0833465346,22,15,1.03546627736411
35423.5754973965,22,16,1.05900746599057
35423.3917564461,22,17,1.03154481595766
35416.9451719474,22,18,1.06085920317075
35434.2723395157,22,20,1.02319036771412
35421.4304401696,22,21,1.06514926561537
35406.9695668348,22,22,1.07149480047637
35405.4519369992,22,23,1.05108789556123
35383.9259280488,22,24,1.06868061716151
35386.5181446665,22,25,1.0669143090446
35395.4352041862,22,27,1.06871793362994
35381.491292632,22,28,1.03119040469705
35376.8264889569,22,30,1.01996627605746
35649.0898984305,23,1,1.03609818049559
35541.1879719704,23,2,1.03340105813873
35538.6465282129,23,3,1.03396752875918
35491.742901813,23,4,1.04430818722838
35493.5712980002,23,5,1.04397311377841
35491.4388406887,23,6,1.0408561699444
35504.4907512584,23,7,1.03803619464153
35478.1382143212,23,8,1.05142414469662
35485.9743896246,23,9,1.03999707313673
35437.5816628477,23,10,1.04094666459385
35458.9879882153,23,11,1.03020796962732
35422.396720499,23,14,1.06894902070107
35405.8967714789,23,15,1.06108472678551
35398.6308536967,23,16,1.07666095748728
35391.5350863376,23,17,1.07769185070397
35391.0778398873,23,18,1.07428349552166
35388.3819765775,23,19,1.07335237265507
35395.8818857223,23,20,1.07494671915282
35380.1028327238,23,21,1.07211660094544
35382.8674894058,23,22,1.07142407723065
35385.4936973421,23,23,1.06705967785283
35383.7234498552,23,24,1.06724802594738
35385.8633399973,23,25,1.06695195227134
35389.112063552,23,26,1.06538980493425
35391.1885506375,23,27,1.06626829507265
35390.3039092508,23,28,1.06303997923229
35381.6840305418,23,29,1.02537915143218
35382.2099319143,23,30,1.023880556372
35592.1556102471,24,1,1.03843099113758
35515.7915361242,24,2,1.03318376239036
35500.1525722136,24,3,1.03155019445994
35497.6780714509,24,4,1.03156398223489
35483.1792865685,24,5,1.03926406202691
35464.2070403214,24,6,1.04530426784796
35459.2921455524,24,7,1.04574540096986
35454.2504781139,24,8,1.0442301690118
35455.293160962,24,9,1.04190842120069
35437.1777082528,24,10,1.0361607790267
35432.7295030255,24,11,1.03536266688675
35433.9074775137,24,12,1.03428825785828
35436.9423272166,24,13,1.03499942771
35394.4579876325,24,14,1.07259794498246
35394.3532574587,24,15,1.06362304050216
35393.1797667897,24,16,1.06256854461906
35385.4280546797,24,17,1.07571438228405
35380.7170215784,24,18,1.07245948615952
35383.2371802545,24,19,1.07506550141105
35380.7966525306,24,20,1.07219282408106
35382.9046068262,24,21,1.07202378085656
35383.9611105705,24,22,1.07171526753342
35383.4765404244,24,23,1.06851573138651
35384.9401741402,24,24,1.06781579603201
35385.6165284238,24,25,1.06525154255307
35376.0797537191,24,26,1.06313592260955
35390.1066137813,24,27,1.06640678924712
35378.6468749018,24,28,1.06132895846656
35389.5057859867,24,29,1.06114878290654
35373.374468927,24,30,1.02135134208236
35465.3083054402,25,1,1.05409892027297
35467.187159751,25,2,1.0527611151231
35420.1739295808,25,3,1.0470625724986
35410.3630540581,25,4,1.04560838145979
35411.1622933051,25,5,1.04588431407975
35454.3465686043,25,6,1.04492656134909
35456.1367265932,25,7,1.04479424895391
35433.6200912632,25,9,1.05589274773232
35437.8267271751,25,10,1.03855813230816
35434.0144161927,25,11,1.03452599617135
35437.2528186802,25,12,1.03945272987916
35370.1939089034,25,13,1.05571052167998
35373.3261103537,25,14,1.06062700051403
35368.8279484933,25,15,1.04425837083876
35369.7169823316,25,16,1.05221801198534
35394.794478416,25,23,1.07176972160069
35382.6187139367,25,24,1.05377970382753
35385.4298598848,25,25,1.0597666504781
35388.7080443229,25,26,1.06766965948035
35388.0376669353,25,27,1.06861466880973
35387.7794309074,25,28,1.06151713020582
35392.57380687,25,29,1.05609277009156
35385.5895400991,25,30,1.02032049128159
35466.3218397398,26,1,1.05048383135794
35468.3070009254,26,2,1.05145908139246
35469.9808756433,26,3,1.05413393950485
35404.3257730105,26,4,1.05241310990426
35402.5568378726,26,5,1.04827002271878
35401.3571459977,26,6,1.04789326056719
35379.9543193975,26,7,1.05582130672303
